===== BÁO CÁO HUẤN LUYỆN MÔ HÌNH XGBoost =====
Thời gian chạy: 20250626_170651

--- THÔNG SỐ THỬ NGHIỆM ---
Model: XGBoost
- objective: reg:squarederror
- eval_metric: mae
- eta: 0.01
- max_depth: 8
- subsample: 0.9
- colsample_bytree: 0.8
- lambda: 1
- alpha: 1
- n_estimators: 1000
- seed: 42
- n_jobs: -1
- tree_method: hist
- early_stopping_rounds: 100
- validation_indicator_col: validation_0
Lookback: 6
Data file: weather.csv

--- KẾT QUẢ HUẤN LUYỆN ---
Total training time: 2.4 seconds
Số cây (boosting rounds) đã chạy: 497
Best score (val_mae): 0.156180
Epoch 324: val_mae = 0.157319
Epoch 325: val_mae = 0.157295
Epoch 326: val_mae = 0.157265
Epoch 327: val_mae = 0.157266
Epoch 328: val_mae = 0.157255
Epoch 329: val_mae = 0.157240
Epoch 330: val_mae = 0.157224
Epoch 331: val_mae = 0.157205
Epoch 332: val_mae = 0.157197
Epoch 333: val_mae = 0.157175
Epoch 334: val_mae = 0.157177
Epoch 335: val_mae = 0.157170
Epoch 336: val_mae = 0.157147
Epoch 337: val_mae = 0.157134
Epoch 338: val_mae = 0.157122
Epoch 339: val_mae = 0.157111
Epoch 340: val_mae = 0.157096
Epoch 341: val_mae = 0.157073
Epoch 342: val_mae = 0.157051
Epoch 343: val_mae = 0.157045
Epoch 344: val_mae = 0.157058
Epoch 345: val_mae = 0.157047
Epoch 346: val_mae = 0.157031
Epoch 347: val_mae = 0.157032
Epoch 348: val_mae = 0.157014
Epoch 349: val_mae = 0.157009
Epoch 350: val_mae = 0.156992
Epoch 351: val_mae = 0.156999
Epoch 352: val_mae = 0.156986
Epoch 353: val_mae = 0.156985
Epoch 354: val_mae = 0.156977
Epoch 355: val_mae = 0.156984
Epoch 356: val_mae = 0.156978
Epoch 357: val_mae = 0.156952
Epoch 358: val_mae = 0.156931
Epoch 359: val_mae = 0.156940
Epoch 360: val_mae = 0.156900
Epoch 361: val_mae = 0.156881
Epoch 362: val_mae = 0.156866
Epoch 363: val_mae = 0.156879
Epoch 364: val_mae = 0.156867
Epoch 365: val_mae = 0.156855
Epoch 366: val_mae = 0.156854
Epoch 367: val_mae = 0.156878
Epoch 368: val_mae = 0.156880
Epoch 369: val_mae = 0.156874
Epoch 370: val_mae = 0.156858
Epoch 371: val_mae = 0.156843
Epoch 372: val_mae = 0.156852
Epoch 373: val_mae = 0.156852
Epoch 374: val_mae = 0.156849
Epoch 375: val_mae = 0.156838
Epoch 376: val_mae = 0.156832
Epoch 377: val_mae = 0.156832
Epoch 378: val_mae = 0.156821
Epoch 379: val_mae = 0.156800
Epoch 380: val_mae = 0.156774
Epoch 381: val_mae = 0.156761
Epoch 382: val_mae = 0.156775
Epoch 383: val_mae = 0.156792
Epoch 384: val_mae = 0.156791
Epoch 385: val_mae = 0.156783
Epoch 386: val_mae = 0.156765
Epoch 387: val_mae = 0.156749
Epoch 388: val_mae = 0.156762
Epoch 389: val_mae = 0.156741
Epoch 390: val_mae = 0.156745
Epoch 391: val_mae = 0.156738
Epoch 392: val_mae = 0.156752
Epoch 393: val_mae = 0.156742
Epoch 394: val_mae = 0.156729
Epoch 395: val_mae = 0.156734
Epoch 396: val_mae = 0.156729
Epoch 397: val_mae = 0.156727
Epoch 398: val_mae = 0.156723
Epoch 399: val_mae = 0.156694
Epoch 400: val_mae = 0.156692
Epoch 401: val_mae = 0.156683
Epoch 402: val_mae = 0.156682
Epoch 403: val_mae = 0.156672
Epoch 404: val_mae = 0.156656
Epoch 405: val_mae = 0.156641
Epoch 406: val_mae = 0.156634
Epoch 407: val_mae = 0.156625
Epoch 408: val_mae = 0.156623
Epoch 409: val_mae = 0.156587
Epoch 410: val_mae = 0.156566
Epoch 411: val_mae = 0.156575
Epoch 412: val_mae = 0.156576
Epoch 413: val_mae = 0.156569
Epoch 414: val_mae = 0.156563
Epoch 415: val_mae = 0.156546
Epoch 416: val_mae = 0.156534
Epoch 417: val_mae = 0.156514
Epoch 418: val_mae = 0.156514
Epoch 419: val_mae = 0.156510
Epoch 420: val_mae = 0.156505
Epoch 421: val_mae = 0.156494
Epoch 422: val_mae = 0.156466
Epoch 423: val_mae = 0.156466
Epoch 424: val_mae = 0.156455
Epoch 425: val_mae = 0.156469
Epoch 426: val_mae = 0.156469
Epoch 427: val_mae = 0.156473
Epoch 428: val_mae = 0.156471
Epoch 429: val_mae = 0.156456
Epoch 430: val_mae = 0.156441
Epoch 431: val_mae = 0.156439
Epoch 432: val_mae = 0.156456
Epoch 433: val_mae = 0.156439
Epoch 434: val_mae = 0.156441
Epoch 435: val_mae = 0.156435
Epoch 436: val_mae = 0.156408
Epoch 437: val_mae = 0.156419
Epoch 438: val_mae = 0.156427
Epoch 439: val_mae = 0.156423
Epoch 440: val_mae = 0.156417
Epoch 441: val_mae = 0.156412
Epoch 442: val_mae = 0.156409
Epoch 443: val_mae = 0.156406
Epoch 444: val_mae = 0.156401
Epoch 445: val_mae = 0.156388
Epoch 446: val_mae = 0.156377
Epoch 447: val_mae = 0.156364
Epoch 448: val_mae = 0.156357
Epoch 449: val_mae = 0.156353
Epoch 450: val_mae = 0.156346
Epoch 451: val_mae = 0.156330
Epoch 452: val_mae = 0.156324
Epoch 453: val_mae = 0.156313
Epoch 454: val_mae = 0.156322
Epoch 455: val_mae = 0.156324
Epoch 456: val_mae = 0.156320
Epoch 457: val_mae = 0.156340
Epoch 458: val_mae = 0.156332
Epoch 459: val_mae = 0.156326
Epoch 460: val_mae = 0.156321
Epoch 461: val_mae = 0.156322
Epoch 462: val_mae = 0.156305
Epoch 463: val_mae = 0.156299
Epoch 464: val_mae = 0.156301
Epoch 465: val_mae = 0.156298
Epoch 466: val_mae = 0.156291
Epoch 467: val_mae = 0.156283
Epoch 468: val_mae = 0.156276
Epoch 469: val_mae = 0.156271
Epoch 470: val_mae = 0.156263
Epoch 471: val_mae = 0.156267
Epoch 472: val_mae = 0.156257
Epoch 473: val_mae = 0.156256
Epoch 474: val_mae = 0.156269
Epoch 475: val_mae = 0.156258
Epoch 476: val_mae = 0.156264
Epoch 477: val_mae = 0.156268
Epoch 478: val_mae = 0.156256
Epoch 479: val_mae = 0.156258
Epoch 480: val_mae = 0.156249
Epoch 481: val_mae = 0.156239
Epoch 482: val_mae = 0.156244
Epoch 483: val_mae = 0.156219
Epoch 484: val_mae = 0.156211
Epoch 485: val_mae = 0.156217
Epoch 486: val_mae = 0.156208
Epoch 487: val_mae = 0.156195
Epoch 488: val_mae = 0.156183
Epoch 489: val_mae = 0.156199
Epoch 490: val_mae = 0.156191
Epoch 491: val_mae = 0.156199
Epoch 492: val_mae = 0.156203
Epoch 493: val_mae = 0.156208
Epoch 494: val_mae = 0.156209
Epoch 495: val_mae = 0.156212
Epoch 496: val_mae = 0.156210
Epoch 497: val_mae = 0.156189
Epoch 498: val_mae = 0.156180
Epoch 499: val_mae = 0.156190
Epoch 500: val_mae = 0.156182
Epoch 501: val_mae = 0.156188
Epoch 502: val_mae = 0.156186
Epoch 503: val_mae = 0.156189
Epoch 504: val_mae = 0.156210
Epoch 505: val_mae = 0.156203
Epoch 506: val_mae = 0.156219
Epoch 507: val_mae = 0.156235
Epoch 508: val_mae = 0.156233
Epoch 509: val_mae = 0.156230
Epoch 510: val_mae = 0.156243
Epoch 511: val_mae = 0.156240
Epoch 512: val_mae = 0.156243
Epoch 513: val_mae = 0.156260
Epoch 514: val_mae = 0.156253
Epoch 515: val_mae = 0.156242
Epoch 516: val_mae = 0.156232
Epoch 517: val_mae = 0.156243
Epoch 518: val_mae = 0.156247
Epoch 519: val_mae = 0.156253
Epoch 520: val_mae = 0.156243
Epoch 521: val_mae = 0.156265
Epoch 522: val_mae = 0.156265
Epoch 523: val_mae = 0.156274
Epoch 524: val_mae = 0.156275
Epoch 525: val_mae = 0.156280
Epoch 526: val_mae = 0.156286
Epoch 527: val_mae = 0.156295
Epoch 528: val_mae = 0.156285
Epoch 529: val_mae = 0.156289
Epoch 530: val_mae = 0.156279
Epoch 531: val_mae = 0.156276
Epoch 532: val_mae = 0.156283
Epoch 533: val_mae = 0.156292
Epoch 534: val_mae = 0.156296
Epoch 535: val_mae = 0.156294
Epoch 536: val_mae = 0.156296
Epoch 537: val_mae = 0.156294
Epoch 538: val_mae = 0.156297
Epoch 539: val_mae = 0.156293
Epoch 540: val_mae = 0.156298
Epoch 541: val_mae = 0.156298
Epoch 542: val_mae = 0.156314
Epoch 543: val_mae = 0.156307
Epoch 544: val_mae = 0.156308
Epoch 545: val_mae = 0.156311
Epoch 546: val_mae = 0.156307
Epoch 547: val_mae = 0.156303
Epoch 548: val_mae = 0.156292
Epoch 549: val_mae = 0.156285
Epoch 550: val_mae = 0.156289
Epoch 551: val_mae = 0.156286
Epoch 552: val_mae = 0.156290
Epoch 553: val_mae = 0.156288
Epoch 554: val_mae = 0.156280
Epoch 555: val_mae = 0.156275
Epoch 556: val_mae = 0.156254
Epoch 557: val_mae = 0.156256
Epoch 558: val_mae = 0.156249
Epoch 559: val_mae = 0.156265
Epoch 560: val_mae = 0.156266
Epoch 561: val_mae = 0.156268
Epoch 562: val_mae = 0.156267
Epoch 563: val_mae = 0.156265
Epoch 564: val_mae = 0.156267
