===== BÁO CÁO HUẤN LUYỆN MÔ HÌNH XGBoost =====
Thời gian chạy: 20250626_104709

--- THÔNG SỐ THỬ NGHIỆM ---
Model: XGBoost
- objective: reg:squarederror
- eval_metric: mae
- eta: 0.01
- max_depth: 5
- subsample: 0.8
- colsample_bytree: 0.9
- lambda: 1.3
- alpha: 1.0
- n_estimators: 2500
- seed: 42
- n_jobs: -1
- tree_method: hist
- early_stopping_rounds: 10
- validation_indicator_col: validation_0
Lookback: 6
Data file: weather.csv

--- KẾT QUẢ HUẤN LUYỆN ---
Total training time: 1.1 seconds
Số cây (boosting rounds) đã chạy: 571
Best score (val_mae): 0.155289
Epoch 209: val_mae = 0.163475
Epoch 210: val_mae = 0.163402
Epoch 211: val_mae = 0.163325
Epoch 212: val_mae = 0.163261
Epoch 213: val_mae = 0.163191
Epoch 214: val_mae = 0.163105
Epoch 215: val_mae = 0.163036
Epoch 216: val_mae = 0.162969
Epoch 217: val_mae = 0.162913
Epoch 218: val_mae = 0.162849
Epoch 219: val_mae = 0.162763
Epoch 220: val_mae = 0.162715
Epoch 221: val_mae = 0.162641
Epoch 222: val_mae = 0.162594
Epoch 223: val_mae = 0.162542
Epoch 224: val_mae = 0.162467
Epoch 225: val_mae = 0.162413
Epoch 226: val_mae = 0.162340
Epoch 227: val_mae = 0.162274
Epoch 228: val_mae = 0.162177
Epoch 229: val_mae = 0.162134
Epoch 230: val_mae = 0.162080
Epoch 231: val_mae = 0.162037
Epoch 232: val_mae = 0.161982
Epoch 233: val_mae = 0.161956
Epoch 234: val_mae = 0.161900
Epoch 235: val_mae = 0.161862
Epoch 236: val_mae = 0.161824
Epoch 237: val_mae = 0.161785
Epoch 238: val_mae = 0.161738
Epoch 239: val_mae = 0.161656
Epoch 240: val_mae = 0.161593
Epoch 241: val_mae = 0.161536
Epoch 242: val_mae = 0.161469
Epoch 243: val_mae = 0.161428
Epoch 244: val_mae = 0.161383
Epoch 245: val_mae = 0.161327
Epoch 246: val_mae = 0.161274
Epoch 247: val_mae = 0.161207
Epoch 248: val_mae = 0.161143
Epoch 249: val_mae = 0.161085
Epoch 250: val_mae = 0.161013
Epoch 251: val_mae = 0.160961
Epoch 252: val_mae = 0.160897
Epoch 253: val_mae = 0.160864
Epoch 254: val_mae = 0.160793
Epoch 255: val_mae = 0.160737
Epoch 256: val_mae = 0.160684
Epoch 257: val_mae = 0.160659
Epoch 258: val_mae = 0.160647
Epoch 259: val_mae = 0.160601
Epoch 260: val_mae = 0.160561
Epoch 261: val_mae = 0.160508
Epoch 262: val_mae = 0.160449
Epoch 263: val_mae = 0.160395
Epoch 264: val_mae = 0.160328
Epoch 265: val_mae = 0.160321
Epoch 266: val_mae = 0.160269
Epoch 267: val_mae = 0.160239
Epoch 268: val_mae = 0.160187
Epoch 269: val_mae = 0.160156
Epoch 270: val_mae = 0.160133
Epoch 271: val_mae = 0.160066
Epoch 272: val_mae = 0.160052
Epoch 273: val_mae = 0.159998
Epoch 274: val_mae = 0.159955
Epoch 275: val_mae = 0.159913
Epoch 276: val_mae = 0.159867
Epoch 277: val_mae = 0.159830
Epoch 278: val_mae = 0.159782
Epoch 279: val_mae = 0.159770
Epoch 280: val_mae = 0.159733
Epoch 281: val_mae = 0.159697
Epoch 282: val_mae = 0.159638
Epoch 283: val_mae = 0.159573
Epoch 284: val_mae = 0.159541
Epoch 285: val_mae = 0.159511
Epoch 286: val_mae = 0.159478
Epoch 287: val_mae = 0.159448
Epoch 288: val_mae = 0.159429
Epoch 289: val_mae = 0.159379
Epoch 290: val_mae = 0.159329
Epoch 291: val_mae = 0.159301
Epoch 292: val_mae = 0.159257
Epoch 293: val_mae = 0.159225
Epoch 294: val_mae = 0.159202
Epoch 295: val_mae = 0.159167
Epoch 296: val_mae = 0.159135
Epoch 297: val_mae = 0.159102
Epoch 298: val_mae = 0.159050
Epoch 299: val_mae = 0.159020
Epoch 300: val_mae = 0.159001
Epoch 301: val_mae = 0.158960
Epoch 302: val_mae = 0.158937
Epoch 303: val_mae = 0.158914
Epoch 304: val_mae = 0.158879
Epoch 305: val_mae = 0.158838
Epoch 306: val_mae = 0.158799
Epoch 307: val_mae = 0.158769
Epoch 308: val_mae = 0.158736
Epoch 309: val_mae = 0.158714
Epoch 310: val_mae = 0.158686
Epoch 311: val_mae = 0.158665
Epoch 312: val_mae = 0.158645
Epoch 313: val_mae = 0.158622
Epoch 314: val_mae = 0.158600
Epoch 315: val_mae = 0.158578
Epoch 316: val_mae = 0.158539
Epoch 317: val_mae = 0.158499
Epoch 318: val_mae = 0.158487
Epoch 319: val_mae = 0.158459
Epoch 320: val_mae = 0.158431
Epoch 321: val_mae = 0.158400
Epoch 322: val_mae = 0.158380
Epoch 323: val_mae = 0.158356
Epoch 324: val_mae = 0.158341
Epoch 325: val_mae = 0.158328
Epoch 326: val_mae = 0.158284
Epoch 327: val_mae = 0.158259
Epoch 328: val_mae = 0.158244
Epoch 329: val_mae = 0.158205
Epoch 330: val_mae = 0.158176
Epoch 331: val_mae = 0.158129
Epoch 332: val_mae = 0.158112
Epoch 333: val_mae = 0.158086
Epoch 334: val_mae = 0.158052
Epoch 335: val_mae = 0.158031
Epoch 336: val_mae = 0.158032
Epoch 337: val_mae = 0.158010
Epoch 338: val_mae = 0.158004
Epoch 339: val_mae = 0.157974
Epoch 340: val_mae = 0.157956
Epoch 341: val_mae = 0.157933
Epoch 342: val_mae = 0.157900
Epoch 343: val_mae = 0.157872
Epoch 344: val_mae = 0.157873
Epoch 345: val_mae = 0.157835
Epoch 346: val_mae = 0.157808
Epoch 347: val_mae = 0.157785
Epoch 348: val_mae = 0.157753
Epoch 349: val_mae = 0.157723
Epoch 350: val_mae = 0.157691
Epoch 351: val_mae = 0.157676
Epoch 352: val_mae = 0.157655
Epoch 353: val_mae = 0.157633
Epoch 354: val_mae = 0.157620
Epoch 355: val_mae = 0.157592
Epoch 356: val_mae = 0.157547
Epoch 357: val_mae = 0.157506
Epoch 358: val_mae = 0.157497
Epoch 359: val_mae = 0.157485
Epoch 360: val_mae = 0.157475
Epoch 361: val_mae = 0.157455
Epoch 362: val_mae = 0.157420
Epoch 363: val_mae = 0.157414
Epoch 364: val_mae = 0.157400
Epoch 365: val_mae = 0.157369
Epoch 366: val_mae = 0.157346
Epoch 367: val_mae = 0.157322
Epoch 368: val_mae = 0.157304
Epoch 369: val_mae = 0.157293
Epoch 370: val_mae = 0.157275
